 0.00000000000000000E+000, 1.00000000000000000E+000, 1.00000000000000000E+000
 6.66666666666666657E-002, 9.33333333333333348E-001, 1.00000000000000000E+000
 1.33333333333333331E-001, 8.66666666666666696E-001, 1.00000000000000000E+000
 2.00000000000000011E-001, 8.00000000000000044E-001, 1.00000000000000000E+000
 2.66666666666666663E-001, 7.33333333333333393E-001, 1.00000000000000000E+000
 3.33333333333333315E-001, 6.66666666666666741E-001, 1.00000000000000000E+000
 4.00000000000000022E-001, 5.99999999999999978E-001, 1.00000000000000000E+000
 4.66666666666666674E-001, 5.33333333333333326E-001, 1.00000000000000000E+000
 5.33333333333333326E-001, 4.66666666666666674E-001, 1.00000000000000000E+000
 5.99999999999999978E-001, 4.00000000000000022E-001, 1.00000000000000000E+000
 6.66666666666666630E-001, 3.33333333333333370E-001, 1.00000000000000000E+000
 7.33333333333333282E-001, 2.66666666666666718E-001, 1.00000000000000000E+000
 8.00000000000000044E-001, 1.99999999999999956E-001, 1.00000000000000000E+000
 8.66666666666666696E-001, 1.33333333333333304E-001, 1.00000000000000000E+000
 9.33333333333333348E-001, 6.66666666666666519E-002, 1.00000000000000000E+000
 1.00000000000000000E+000, 0.00000000000000000E+000, 1.00000000000000000E+000
